n_estimators,num_leaves,max_depth,learning_rate,mae
1000,32,8,0.05,0.0028559233993741264
1000,64,8,0.05,0.002573483426982407
1000,128,8,0.05,0.002474808408730773
1000,256,8,0.05,0.002389350868770247
2500,32,8,0.05,0.002478164880987891
2500,64,8,0.05,0.002328064476394233
2500,128,8,0.05,0.0023220768837236947
2500,256,8,0.05,0.002292905370241189
5000,32,8,0.05,0.0022879126547857374
5000,64,8,0.05,0.002193641194081517
5000,128,8,0.05,0.0022288939866348394
5000,256,8,0.05,0.002227798451463147
100,32,16,0.05,0.007301834877560779
100,64,16,0.05,0.005604265960246457
100,128,16,0.05,0.0046481964519782745
100,256,16,0.05,0.004091062504181284
500,32,16,0.05,0.0031874665326740133
500,64,16,0.05,0.0027601047216594438
500,128,16,0.05,0.0025615069852624366
500,256,16,0.05,0.0024334771197084557
1000,32,16,0.05,0.0027943727448815417
1000,64,16,0.05,0.002514972734351933
1000,128,16,0.05,0.002385530805972621
1000,256,16,0.05,0.0022919070119001334
2500,32,16,0.05,0.002427372947089231
2500,64,16,0.05,0.0022782435807237604
2500,128,16,0.05,0.0022228407097021753
2500,256,16,0.05,0.0021858626145169198
5000,32,16,0.05,0.0022229950721809424
5000,64,16,0.05,0.002159971451796319
5000,128,16,0.05,0.0021435748063613124
5000,256,16,0.05,0.0021327078297555973
100,32,32,0.05,0.007301834877560779
100,64,32,0.05,0.005628249301089765
100,128,32,0.05,0.0046233797777664055
100,256,32,0.05,0.004126493019129016
500,32,32,0.05,0.0031874665326740133
500,64,32,0.05,0.0027780926328662275
500,128,32,0.05,0.002519281377147914
500,256,32,0.05,0.0024100423401021073
1000,32,32,0.05,0.0027775570541933147
1000,64,32,0.05,0.0025450153527590783
1000,128,32,0.05,0.002355852400300824
1000,256,32,0.05,0.0022812642714052623
2500,32,32,0.05,0.002413916688943291
2500,64,32,0.05,0.0022782601036718014
2500,128,32,0.05,0.0022068964086146953
2500,256,32,0.05,0.002179987350397742
5000,32,32,0.05,0.002216695088550904
5000,64,32,0.05,0.0021477702263797737
5000,128,32,0.05,0.002125887674298814
5000,256,32,0.05,0.0021274494831315743
100,32,64,0.05,0.007301834877560779
100,64,64,0.05,0.005628249301089765
100,128,64,0.05,0.0046233797777664055
100,256,64,0.05,0.004126493019129016
500,32,64,0.05,0.0031874665326740133
500,64,64,0.05,0.0027780926328662275
500,128,64,0.05,0.002519281377147914
500,256,64,0.05,0.0023905775616058092
1000,32,64,0.05,0.0027775570541933147
1000,64,64,0.05,0.002540169285366553
1000,128,64,0.05,0.0023545670860656925
1000,256,64,0.05,0.0022901112084685
2500,32,64,0.05,0.002413916688943291
2500,64,64,0.05,0.0022863866150899252
2500,128,64,0.05,0.0022092197487013345
2500,256,64,0.05,0.0021840284394082404
5000,32,64,0.05,0.002216695088550904
5000,64,64,0.05,0.002153688957873065
5000,128,64,0.05,0.002123264154277555
5000,256,64,0.05,0.002131112116325753
100,32,8,0.1,0.005106373586614482
100,64,8,0.1,0.004313026419537513
100,128,8,0.1,0.003954292941515727
100,256,8,0.1,0.003676358027906352
500,32,8,0.1,0.003663930545799142
500,64,8,0.1,0.0032522891347795835
500,128,8,0.1,0.0031580821573153096
500,256,8,0.1,0.0031376025518317567
1000,32,8,0.1,0.0032787529173058296
1000,64,8,0.1,0.0029689934703565164
1000,128,8,0.1,0.0029561345459470536
1000,256,8,0.1,0.0030004135440343475
2500,32,8,0.1,0.0028693644678889243
2500,64,8,0.1,0.0027086433280871193
2500,128,8,0.1,0.0027975983571252388
2500,256,8,0.1,0.002874795650553692
5000,32,8,0.1,0.0026432524073840406
5000,64,8,0.1,0.002587234636921105
5000,128,8,0.1,0.002701881273625391
5000,256,8,0.1,0.0028067073578181357
100,32,16,0.1,0.004992125361623902
100,64,16,0.1,0.004160754596909214
100,128,16,0.1,0.003758501870267522
100,256,16,0.1,0.0033590343337032537
500,32,16,0.1,0.003547489283428541
500,64,16,0.1,0.003216590126386697
500,128,16,0.1,0.0029633622160746115
500,256,16,0.1,0.002765959239217214
1000,32,16,0.1,0.0031697694877463674
1000,64,16,0.1,0.0029379182487512825
1000,128,16,0.1,0.0027748407067486494
1000,256,16,0.1,0.002657787421552754
2500,32,16,0.1,0.002810846012542604
2500,64,16,0.1,0.0026752093271836816
2500,128,16,0.1,0.0026198377813779986
2500,256,16,0.1,0.0025685477013691156
5000,32,16,0.1,0.002594693593151935
5000,64,16,0.1,0.002543225026265411
5000,128,16,0.1,0.0025394743147441586
5000,256,16,0.1,0.0025244375925777794
100,32,32,0.1,0.004992125361623902
100,64,32,0.1,0.004185244191049845
100,128,32,0.1,0.0037282007627134567
100,256,32,0.1,0.0033289516051629407
500,32,32,0.1,0.003547489283428541
500,64,32,0.1,0.0032259219930879973
500,128,32,0.1,0.002965562699956342
500,256,32,0.1,0.002761987599502003
1000,32,32,0.1,0.003211176285048827
1000,64,32,0.1,0.002908909577834784
1000,128,32,0.1,0.0027734588902825347
1000,256,32,0.1,0.002647270853346686
2500,32,32,0.1,0.002802268727373044
2500,64,32,0.1,0.0026610577721680436
2500,128,32,0.1,0.0026104464676875196
2500,256,32,0.1,0.002563288609088798
5000,32,32,0.1,0.0025892054099310806
5000,64,32,0.1,0.0025378749626496534
5000,128,32,0.1,0.002534549296756235
5000,256,32,0.1,0.0025219183465241156
100,32,64,0.1,0.004992125361623902
100,64,64,0.1,0.004185244191049845
100,128,64,0.1,0.0037282007627134567
100,256,64,0.1,0.0033720012172788116
500,32,64,0.1,0.003547489283428541
500,64,64,0.1,0.0032259219930879973
500,128,64,0.1,0.002965562699956342
500,256,64,0.1,0.002776279805415548
1000,32,64,0.1,0.003211176285048827
1000,64,64,0.1,0.002908909577834784
1000,128,64,0.1,0.002765157426151703
1000,256,64,0.1,0.0026710177446734504
2500,32,64,0.1,0.002802268727373044
2500,64,64,0.1,0.0026610577721680436
2500,128,64,0.1,0.0026047938706371724
2500,256,64,0.1,0.002580412370996832
5000,32,64,0.1,0.0025892054099310806
5000,64,64,0.1,0.0025328459376325603
5000,128,64,0.1,0.002532079081543845
5000,256,64,0.1,0.002533671453527178
100,32,8,0.5,0.006588629002406882
100,64,8,0.5,0.0063841506082077774
100,128,8,0.5,0.006270915995057417
100,256,8,0.5,0.006406978257317892
500,32,8,0.5,0.004771840737876004
500,64,8,0.5,0.005286632634663199
500,128,8,0.5,0.0055517425992634584
500,256,8,0.5,0.005616657299208504
1000,32,8,0.5,0.004429551978084822
1000,64,8,0.5,0.005056198587001228
1000,128,8,0.5,0.00539761859048468
1000,256,8,0.5,0.005490772697833884
2500,32,8,0.5,0.004190955365432625
2500,64,8,0.5,0.004887611902507037
2500,128,8,0.5,0.005245689270406357
2500,256,8,0.5,0.005348163385801627
5000,32,8,0.5,0.004049594132369469
5000,64,8,0.5,0.004761102072598034
5000,128,8,0.5,0.005162090386564035
5000,256,8,0.5,0.005260256163444604
100,32,16,0.5,0.006595530416558344
100,64,16,0.5,0.0062851805281070585
100,128,16,0.5,0.006193910143743256
100,256,16,0.5,0.006025285325658294
500,32,16,0.5,0.004921027674002431
500,64,16,0.5,0.0051366121596263525
500,128,16,0.5,0.005479612366426247
500,256,16,0.5,0.005629138742168016
1000,32,16,0.5,0.004637753153048276
1000,64,16,0.5,0.004946984729731149
1000,128,16,0.5,0.005325347611251997
1000,256,16,0.5,0.005552473180399588
2500,32,16,0.5,0.004359886479704933
2500,64,16,0.5,0.004791066895949344
2500,128,16,0.5,0.005207876787800962
2500,256,16,0.5,0.00547990801129769
5000,32,16,0.5,0.00424172630875744
5000,64,16,0.5,0.004704592353539799
5000,128,16,0.5,0.005153788252153324
5000,256,16,0.5,0.005435790826534452
100,32,32,0.5,0.006664132004346049
100,64,32,0.5,0.00640406303399708
100,128,32,0.5,0.006133437313416588
100,256,32,0.5,0.006042384389927845
500,32,32,0.5,0.004992432132756612
500,64,32,0.5,0.005278796070942397
500,128,32,0.5,0.0054269368468301575
500,256,32,0.5,0.005675079252518783
1000,32,32,0.5,0.004639253284945792
1000,64,32,0.5,0.0050283556140709425
1000,128,32,0.5,0.005269553355830131
1000,256,32,0.5,0.00559528053710336
2500,32,32,0.5,0.004338323321299287
2500,64,32,0.5,0.004833690657558386
2500,128,32,0.5,0.005161700483868652
2500,256,32,0.5,0.0055278030480577145
5000,32,32,0.5,0.004213752717843121
5000,64,32,0.5,0.004758146685559625
5000,128,32,0.5,0.005109801133652063
5000,256,32,0.5,0.005491384772588144
100,32,64,0.5,0.006664132004346049
100,64,64,0.5,0.00640406303399708
100,128,64,0.5,0.0061332101404407745
100,256,64,0.5,0.006042384389927845
500,32,64,0.5,0.004992432132756612
500,64,64,0.5,0.005278796070942397
500,128,64,0.5,0.005406742373304322
500,256,64,0.5,0.005672994297188373
1000,32,64,0.5,0.004639253284945792
1000,64,64,0.5,0.0050283556140709425
1000,128,64,0.5,0.0052415421747179095
1000,256,64,0.5,0.005593463600903594
2500,32,64,0.5,0.004338323321299287
2500,64,64,0.5,0.004833690657558386
2500,128,64,0.5,0.005122836698829409
2500,256,64,0.5,0.005526391144198082
5000,32,64,0.5,0.004213752717843121
5000,64,64,0.5,0.004758146685559625
5000,128,64,0.5,0.005070279718357078
5000,256,64,0.5,0.00548912795825341
