n_estimators,num_leaves,max_depth,learning_rate,mae
2500,128,32,0.01,0.004581170100139314
2500,256,32,0.01,0.004581170100139314
5000,32,32,0.01,0.00469691849418965
5000,64,32,0.01,0.004670950993070676
5000,128,32,0.01,0.0044826961534719075
5000,256,32,0.01,0.0044826961534719075
100,32,64,0.01,0.048367982231534684
100,64,64,0.01,0.0467107863493534
100,128,64,0.01,0.046705693417939
100,256,64,0.01,0.046705693417939
500,32,64,0.01,0.008707459682078514
500,64,64,0.01,0.007683300904948394
500,128,64,0.01,0.006998216194395711
500,256,64,0.01,0.006998216194395711
1000,32,64,0.01,0.005711329229140631
1000,64,64,0.01,0.005348502362047814
1000,128,64,0.01,0.005028539990994997
1000,256,64,0.01,0.005028539990994997
2500,32,64,0.01,0.004866373959297212
2500,64,64,0.01,0.004812448988868697
2500,128,64,0.01,0.004605286695736585
2500,256,64,0.01,0.004605286695736585
5000,32,64,0.01,0.00469691849418965
5000,64,64,0.01,0.004664016323703848
5000,128,64,0.01,0.004485333323839338
5000,256,64,0.01,0.004485333323839338
100,32,8,0.05,0.009207451561286184
100,64,8,0.05,0.0076483103615255085
100,128,8,0.05,0.007681455130675792
100,256,8,0.05,0.007681455130675792
500,32,8,0.05,0.005598879757477714
500,64,8,0.05,0.0051547251225588595
500,128,8,0.05,0.005301276397534526
500,256,8,0.05,0.005301276397534526
1000,32,8,0.05,0.005368212240918903
1000,64,8,0.05,0.004992803267187364
1000,128,8,0.05,0.005130720998142739
1000,256,8,0.05,0.005130720998142739
2500,32,8,0.05,0.0051771630378535695
2500,64,8,0.05,0.004840166607367947
2500,128,8,0.05,0.004974236697290689
2500,256,8,0.05,0.004974236697290689
5000,32,8,0.05,0.0050857770511140085
5000,64,8,0.05,0.004756996961156459
5000,128,8,0.05,0.004897348648333402
5000,256,8,0.05,0.004897348648333402
100,32,16,0.05,0.009009977789299404
100,64,16,0.05,0.007890955321140486
100,128,16,0.05,0.007172144639164897
100,256,16,0.05,0.007172144639164897
500,32,16,0.05,0.005451132313436275
500,64,16,0.05,0.0051049896550204215
500,128,16,0.05,0.004919649297860498
500,256,16,0.05,0.004919649297860498
1000,32,16,0.05,0.005180631912833627
1000,64,16,0.05,0.004934055343688185
1000,128,16,0.05,0.0048017777311964395
1000,256,16,0.05,0.0048017777311964395
2500,32,16,0.05,0.004991846052488419
2500,64,16,0.05,0.004820066536232842
2500,128,16,0.05,0.004711268546316491
2500,256,16,0.05,0.004711268546316491
5000,32,16,0.05,0.00491278711823974
5000,64,16,0.05,0.004770033165502742
5000,128,16,0.05,0.004651129990218731
5000,256,16,0.05,0.004651129990218731
100,32,32,0.05,0.009009977789299404
100,64,32,0.05,0.007765659678133061
100,128,32,0.05,0.007090762980465676
100,256,32,0.05,0.007090762980465676
500,32,32,0.05,0.005433129235561492
500,64,32,0.05,0.005111566243758128
500,128,32,0.05,0.005031927328212775
500,256,32,0.05,0.005031927328212775
1000,32,32,0.05,0.005203553787061423
1000,64,32,0.05,0.004950974937313647
1000,128,32,0.05,0.00492468190320093
1000,256,32,0.05,0.00492468190320093
2500,32,32,0.05,0.005000238196259251
2500,64,32,0.05,0.004822061843674684
2500,128,32,0.05,0.004836294351017692
2500,256,32,0.05,0.004836294351017692
5000,32,32,0.05,0.004903729705872348
5000,64,32,0.05,0.004769549717850779
5000,128,32,0.05,0.004789473476963744
5000,256,32,0.05,0.004789473476963744
100,32,64,0.05,0.009009977789299404
100,64,64,0.05,0.007765659678133061
100,128,64,0.05,0.007090762980465676
100,256,64,0.05,0.007090762980465676
500,32,64,0.05,0.005433129235561492
500,64,64,0.05,0.005111566243758128
500,128,64,0.05,0.005002187106551552
500,256,64,0.05,0.005002187106551552
1000,32,64,0.05,0.005203553787061423
1000,64,64,0.05,0.004950974937313647
1000,128,64,0.05,0.004904600609723753
1000,256,64,0.05,0.004904600609723753
2500,32,64,0.05,0.005000238196259251
2500,64,64,0.05,0.004822061843674684
2500,128,64,0.05,0.0048218894391124706
2500,256,64,0.05,0.0048218894391124706
5000,32,64,0.05,0.004903729705872348
5000,64,64,0.05,0.004769549717850779
5000,128,64,0.05,0.0047720137008075035
5000,256,64,0.05,0.0047720137008075035
100,32,8,0.1,0.0071177902355099324
100,64,8,0.1,0.006793537649641263
100,128,8,0.1,0.006869291665032757
100,256,8,0.1,0.006869291665032757
500,32,8,0.1,0.005846531867897257
500,64,8,0.1,0.005920559739942889
500,128,8,0.1,0.005993912682812087
500,256,8,0.1,0.005993912682812087
1000,32,8,0.1,0.005698415246229817
1000,64,8,0.1,0.005787155729385311
1000,128,8,0.1,0.005856177144833138
1000,256,8,0.1,0.005856177144833138
2500,32,8,0.1,0.0055461430221627915
2500,64,8,0.1,0.005653978916357473
2500,128,8,0.1,0.005735845763673389
2500,256,8,0.1,0.005735845763673389
5000,32,8,0.1,0.005470750932659273
5000,64,8,0.1,0.0055827845665374
5000,128,8,0.1,0.005670283437053959
5000,256,8,0.1,0.005670283437053959
100,32,16,0.1,0.007060211876813756
100,64,16,0.1,0.006438606277175106
100,128,16,0.1,0.006222629003003028
100,256,16,0.1,0.006222629003003028
500,32,16,0.1,0.005927942904176863
500,64,16,0.1,0.005706541402037308
500,128,16,0.1,0.005567272849371902
500,256,16,0.1,0.005567272849371902
1000,32,16,0.1,0.005713652157458677
1000,64,16,0.1,0.0056160346306138535
1000,128,16,0.1,0.005462357894040645
1000,256,16,0.1,0.005462357894040645
2500,32,16,0.1,0.0055430286988077315
2500,64,16,0.1,0.0055424658058048255
2500,128,16,0.1,0.005374466643539456
2500,256,16,0.1,0.005374466643539456
5000,32,16,0.1,0.005459956535029097
5000,64,16,0.1,0.005488948050296147
5000,128,16,0.1,0.005331373005441969
5000,256,16,0.1,0.005331373005441969
100,32,32,0.1,0.007060211876813756
100,64,32,0.1,0.006413795657783503
100,128,32,0.1,0.005995424899889341
100,256,32,0.1,0.005995424899889341
500,32,32,0.1,0.0059022826381209485
500,64,32,0.1,0.005722324036350049
500,128,32,0.1,0.0055141488993116035
500,256,32,0.1,0.0055141488993116035
1000,32,32,0.1,0.005682222869107802
1000,64,32,0.1,0.005616778626110626
1000,128,32,0.1,0.005438938816213512
