n_estimators,num_leaves,max_depth,learning_rate,mae
500,256,16,0.01,0.0062186284771805255
1000,32,16,0.01,0.005366079707324021
1000,64,16,0.01,0.004597433182512683
1000,128,16,0.01,0.0042419933879771
1000,256,16,0.01,0.004164485624341602
2500,32,16,0.01,0.004229016461702775
2500,64,16,0.01,0.004033982080535065
2500,128,16,0.01,0.003897874500266097
2500,256,16,0.01,0.003798372700774202
5000,32,16,0.01,0.003980098062541319
5000,64,16,0.01,0.0038827639873938863
5000,128,16,0.01,0.003799044539542817
5000,256,16,0.01,0.0036901622785751763
100,32,32,0.01,0.048318118516695846
100,64,32,0.01,0.0461719666902465
100,128,32,0.01,0.04585646486288639
100,256,32,0.01,0.04585646486288639
500,32,32,0.01,0.008172731552829401
500,64,32,0.01,0.006999752950983028
500,128,32,0.01,0.006323424916037895
500,256,32,0.01,0.0061749835958889625
1000,32,32,0.01,0.005340937096482776
1000,64,32,0.01,0.004507846614749686
1000,128,32,0.01,0.004242513027850978
1000,256,32,0.01,0.004205728056651331
2500,32,32,0.01,0.004259190131278513
2500,64,32,0.01,0.0039501801230271815
2500,128,32,0.01,0.0038706104252973278
2500,256,32,0.01,0.0038762557282175434
5000,32,32,0.01,0.003986124355338814
5000,64,32,0.01,0.003775801347134911
5000,128,32,0.01,0.003754106045153951
5000,256,32,0.01,0.00378867746921052
100,32,64,0.01,0.048318118516695846
100,64,64,0.01,0.0461719666902465
100,128,64,0.01,0.04585646486288639
100,256,64,0.01,0.04585646486288639
500,32,64,0.01,0.008172731552829401
500,64,64,0.01,0.006999752950983028
500,128,64,0.01,0.006323424916037895
500,256,64,0.01,0.006174971550325827
1000,32,64,0.01,0.005340937096482776
1000,64,64,0.01,0.004507846614749686
1000,128,64,0.01,0.0042033815911624705
1000,256,64,0.01,0.004186297484483273
2500,32,64,0.01,0.004259190131278513
2500,64,64,0.01,0.0039501801230271815
2500,128,64,0.01,0.0038361603962439243
2500,256,64,0.01,0.0038740796467658183
5000,32,64,0.01,0.003986124355338814
5000,64,64,0.01,0.003775801347134911
5000,128,64,0.01,0.003746341783112185
5000,256,64,0.01,0.0037841752859483256
100,32,8,0.05,0.008774623548955961
100,64,8,0.05,0.00702770592822172
100,128,8,0.05,0.006764361677725519
100,256,8,0.05,0.006764361677725519
500,32,8,0.05,0.004683200098705425
500,64,8,0.05,0.004349497136027176
500,128,8,0.05,0.004362015352771971
500,256,8,0.05,0.004362015352771971
1000,32,8,0.05,0.004447904781261729
1000,64,8,0.05,0.004215803912408559
1000,128,8,0.05,0.004213781097913437
1000,256,8,0.05,0.004213781097913437
2500,32,8,0.05,0.004218402180642466
2500,64,8,0.05,0.004109171087168639
2500,128,8,0.05,0.004101033118108374
2500,256,8,0.05,0.004101033118108374
5000,32,8,0.05,0.004113702296368755
5000,64,8,0.05,0.004048109732136874
5000,128,8,0.05,0.004052435073935724
5000,256,8,0.05,0.004052435073935724
100,32,16,0.05,0.008618530776840277
100,64,16,0.05,0.007439018026842426
100,128,16,0.05,0.006676203646128455
100,256,16,0.05,0.006609155231133064
500,32,16,0.05,0.004663448723733254
500,64,16,0.05,0.004423653078686817
500,128,16,0.05,0.004402942103128963
500,256,16,0.05,0.004424993651010803
1000,32,16,0.05,0.004423996623842848
1000,64,16,0.05,0.004275046820586376
1000,128,16,0.05,0.004301239440508299
1000,256,16,0.05,0.004303366059548822
2500,32,16,0.05,0.0042061698450237585
2500,64,16,0.05,0.004161879169848317
2500,128,16,0.05,0.004232864560070492
2500,256,16,0.05,0.004222122684147423
5000,32,16,0.05,0.004095570633113128
5000,64,16,0.05,0.004100712211338097
5000,128,16,0.05,0.004194436118544827
5000,256,16,0.05,0.004174275350995904
100,32,32,0.05,0.008618530776840277
100,64,32,0.05,0.007398058446973058
100,128,32,0.05,0.006680754562940782
100,256,32,0.05,0.006524006557853343
500,32,32,0.05,0.004692224240505551
500,64,32,0.05,0.004469097658396176
500,128,32,0.05,0.004373903267125315
500,256,32,0.05,0.004347220792896689
1000,32,32,0.05,0.004440421678232154
1000,64,32,0.05,0.004325261027569967
1000,128,32,0.05,0.00426407683894457
1000,256,32,0.05,0.0042463199221763675
2500,32,32,0.05,0.004228599309755704
2500,64,32,0.05,0.004220037510720544
2500,128,32,0.05,0.004188297497711018
2500,256,32,0.05,0.004184211216295216
5000,32,32,0.05,0.004137626488008087
5000,64,32,0.05,0.0041570622840669804
5000,128,32,0.05,0.004152132037298255
5000,256,32,0.05,0.004155915661147121
100,32,64,0.05,0.008618530776840277
100,64,64,0.05,0.007398058446973058
100,128,64,0.05,0.006680754562940782
100,256,64,0.05,0.006524006557853343
500,32,64,0.05,0.004692224240505551
500,64,64,0.05,0.004469097658396176
500,128,64,0.05,0.004388908302873595
500,256,64,0.05,0.004373626198141716
1000,32,64,0.05,0.004440421678232154
1000,64,64,0.05,0.004325261027569967
1000,128,64,0.05,0.00427009805646252
1000,256,64,0.05,0.004289321905294047
2500,32,64,0.05,0.004228599309755704
2500,64,64,0.05,0.004220037510720544
2500,128,64,0.05,0.0041933964750722145
2500,256,64,0.05,0.004224157716209073
5000,32,64,0.05,0.004137626488008087
5000,64,64,0.05,0.0041570622840669804
5000,128,64,0.05,0.004156226141550023
5000,256,64,0.05,0.00419310115996657
100,32,8,0.1,0.00633250851910377
100,64,8,0.1,0.005614719705383023
100,128,8,0.1,0.005659946527972297
100,256,8,0.1,0.005659946527972297
500,32,8,0.1,0.005110725741883197
500,64,8,0.1,0.004861266073401572
500,128,8,0.1,0.004871524919192842
500,256,8,0.1,0.004871524919192842
1000,32,8,0.1,0.0049022430474747105
1000,64,8,0.1,0.004772521429715711
1000,128,8,0.1,0.004754240424591467
1000,256,8,0.1,0.004754240424591467
2500,32,8,0.1,0.004715291324497011
2500,64,8,0.1,0.004681239974253065
2500,128,8,0.1,0.004678603873998078
2500,256,8,0.1,0.004678603873998078
5000,32,8,0.1,0.004610834170860258
5000,64,8,0.1,0.0046206861712970206
5000,128,8,0.1,0.004634549951532778
5000,256,8,0.1,0.004634549951532778
100,32,16,0.1,0.0061164916408013624
100,64,16,0.1,0.00578488461808218
100,128,16,0.1,0.005413904214327849
100,256,16,0.1,0.005236971109549872
500,32,16,0.1,0.0048042187709477335
500,64,16,0.1,0.0050861016783250255
500,128,16,0.1,0.004819923961620598
500,256,16,0.1,0.004656659894165803
1000,32,16,0.1,0.0046142077863431
1000,64,16,0.1,0.004958298002091654
1000,128,16,0.1,0.0047363359264508504
1000,256,16,0.1,0.004588563626992041
2500,32,16,0.1,0.0044278381319946165
2500,64,16,0.1,0.004862207272196178
2500,128,16,0.1,0.004674269462610614
2500,256,16,0.1,0.004519667240658563
5000,32,16,0.1,0.004336857369867381
5000,64,16,0.1,0.00481840632905642
5000,128,16,0.1,0.004637139971715364
5000,256,16,0.1,0.00448159902153807
100,32,32,0.1,0.0061164916408013624
100,64,32,0.1,0.005752402360620958
100,128,32,0.1,0.005308226837694037
100,256,32,0.1,0.005286972212843761
500,32,32,0.1,0.004844810165457258
500,64,32,0.1,0.004944202482079346
500,128,32,0.1,0.004781822943078501
500,256,32,0.1,0.0048030395574041014
1000,32,32,0.1,0.0046195868366597035
1000,64,32,0.1,0.004816947793752956
1000,128,32,0.1,0.00471980277250688
1000,256,32,0.1,0.004745045140794169
2500,32,32,0.1,0.0044443363311158345
2500,64,32,0.1,0.004718494348379366
2500,128,32,0.1,0.004669926492155156
2500,256,32,0.1,0.004694077408565052
5000,32,32,0.1,0.004360709995005737
5000,64,32,0.1,0.004672140994751821
5000,128,32,0.1,0.004643760442471374
5000,256,32,0.1,0.00466218919881922
100,32,64,0.1,0.0061164916408013624
100,64,64,0.1,0.005752402360620958
100,128,64,0.1,0.005269778136485516
100,256,64,0.1,0.005322915270879029
500,32,64,0.1,0.004844810165457258
500,64,64,0.1,0.004944202482079346
500,128,64,0.1,0.004744685724492715
500,256,64,0.1,0.004788166514463794
1000,32,64,0.1,0.0046195868366597035
1000,64,64,0.1,0.0048149468354361
1000,128,64,0.1,0.004670743028083489
1000,256,64,0.1,0.004732162393721543
2500,32,64,0.1,0.0044443363311158345
2500,64,64,0.1,0.00472082942897173
2500,128,64,0.1,0.004620663424597901
2500,256,64,0.1,0.004680847997622314
5000,32,64,0.1,0.004360709995005737
5000,64,64,0.1,0.004670204750641604
5000,128,64,0.1,0.004594009758987423
5000,256,64,0.1,0.0046526029569083395
100,32,8,0.5,0.010076218808901463
100,64,8,0.5,0.01036198414769905
100,128,8,0.5,0.010267171437124314
100,256,8,0.5,0.010267171437124314
500,32,8,0.5,0.009230867485198706
500,64,8,0.5,0.009459290482351444
500,128,8,0.5,0.009699136236726467
500,256,8,0.5,0.009699136236726467
1000,32,8,0.5,0.00900757695172458
1000,64,8,0.5,0.009304431372137366
1000,128,8,0.5,0.00955495502928653
1000,256,8,0.5,0.00955495502928653
2500,32,8,0.5,0.008845566999079412
2500,64,8,0.5,0.009181378017941211
2500,128,8,0.5,0.009368856377224226
2500,256,8,0.5,0.009368856377224226
5000,32,8,0.5,0.008769140223811856
5000,64,8,0.5,0.009102720787937764
5000,128,8,0.5,0.0093164957803334
5000,256,8,0.5,0.0093164957803334
100,32,16,0.5,0.010143444269266971
100,64,16,0.5,0.00998233712434542
100,128,16,0.5,0.009028549034331574
100,256,16,0.5,0.009036486681359169
500,32,16,0.5,0.009409692477319737
500,64,16,0.5,0.00956472223247968
500,128,16,0.5,0.008760748243550236
500,256,16,0.5,0.0087193213768485
1000,32,16,0.5,0.009247877749588511
1000,64,16,0.5,0.009477723907902575
1000,128,16,0.5,0.008683439997931525
1000,256,16,0.5,0.008661041159563733
2500,32,16,0.5,0.009104542203102148
2500,64,16,0.5,0.00939976337388099
2500,128,16,0.5,0.008583196519623793
2500,256,16,0.5,0.008615803826499293
5000,32,16,0.5,0.009051117945922836
5000,64,16,0.5,0.009339053400265484
5000,128,16,0.5,0.008547863299223623
5000,256,16,0.5,0.008587659356087287
100,32,32,0.5,0.010193378874802182
100,64,32,0.5,0.009820443996009636
100,128,32,0.5,0.009226032671953235
100,256,32,0.5,0.009335442034229898
500,32,32,0.5,0.009409430102810855
500,64,32,0.5,0.009311636993856424
500,128,32,0.5,0.009029796925100649
500,256,32,0.5,0.009163953984058452
1000,32,32,0.5,0.009270922709449273
1000,64,32,0.5,0.009205948042244434
1000,128,32,0.5,0.008981831118229814
1000,256,32,0.5,0.009120416849014183
2500,32,32,0.5,0.009151587579830034
2500,64,32,0.5,0.009112730987537933
2500,128,32,0.5,0.008948842017225764
2500,256,32,0.5,0.009068469023415474
5000,32,32,0.5,0.00907645433124006
5000,64,32,0.5,0.00904803173146675
5000,128,32,0.5,0.008910823541054304
5000,256,32,0.5,0.009034574479329916
100,32,64,0.5,0.010193378874802182
100,64,64,0.5,0.009820443996009636
100,128,64,0.5,0.009301647160741255
100,256,64,0.5,0.009345325764536411
500,32,64,0.5,0.009409430102810855
500,64,64,0.5,0.009311636993856424
500,128,64,0.5,0.009078955149310541
500,256,64,0.5,0.009206972646832194
1000,32,64,0.5,0.009270922709449273
1000,64,64,0.5,0.009205948042244434
1000,128,64,0.5,0.009022003934123031
1000,256,64,0.5,0.009153942582599817
2500,32,64,0.5,0.009151587579830034
2500,64,64,0.5,0.009112730987537933
2500,128,64,0.5,0.008959851271538217
2500,256,64,0.5,0.009106578234613505
5000,32,64,0.5,0.00907645433124006
5000,64,64,0.5,0.00904803173146675
5000,128,64,0.5,0.008930644152900137
5000,256,64,0.5,0.00906337639040275
